gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt	cluster
CTSW	9.37715896073929e-13	0.276191087876594	0.636	0.513	3.43213395122019e-08	2014	0.252622827752728	1.92595008179954	2.39099220652746	2.76674872121506	4.04482131033518	2.32069354938935	0.623985813129652	3169	211	0.307759181770847	1.62030227820543	2.09401455295064	2.47813626831247	3.29071521588427	2.03293600247573	0.625286508781131	411	cluster.tp03
DDX3Y	7.18631486681183e-23	-0.378457798755546	0.326	0.625	2.6302631044018e-18	1032	0.309583868900564	1.04688753639437	1.27489645164123	1.6884254094838	3.3288356131091	1.39119383336259	0.487729718695685	3169	257	0.431319362806374	0.957534501147911	1.35952832695924	1.75432470959898	3.20666892143315	1.42153725726089	0.549345453510725	411	cluster.tp03
DUSP2	1.1789435168691e-11	0.256274754685454	0.636	0.528	4.31505116609259e-07	2017	0.36010656274034	1.36341309802558	1.94625308458679	2.5070360253224	4.42731982150695	1.96821169706702	0.733263901043831	3169	217	0.338461177390239	1.04203298341281	1.61683879892166	2.18803317369721	3.72931112856678	1.67825624333576	0.737002004887482	411	cluster.tp03
FGFBP2	1.34098794661497e-10	0.29184129934718	0.555	0.389	4.90814998340545e-06	1758	0.323173234435943	1.94556737025854	2.53766581065263	2.97806499997716	4.18106181048391	2.44466020884011	0.730905498095172	3169	160	0.652041647010943	1.89311507834839	2.46719223889578	2.92349756522545	3.67407774565442	2.3752225750057	0.734202692368122	411	cluster.tp03
FOS	1.2079361580931e-10	-0.332396853051151	0.347	0.538	4.42116713223657e-06	1099	0.291020635925048	1.21531445688914	1.94883010990704	3.0231965171466	4.81213334624177	2.13198537795382	1.04729934977834	3169	221	0.600118430687699	1.37323779581746	2.14640031678733	2.97841908235231	4.40328232861192	2.21315541485496	0.990134685605996	411	cluster.tp03
GNLY	1.63056275197293e-13	0.373773178251723	0.695	0.453	5.96802272849611e-09	2201	0.273144472533984	2.87055723992287	3.92052863051956	4.73220376737706	5.96961740871975	3.62518908179508	1.39221178657741	3169	186	0.28606626202006	3.48705987567394	4.09391196575525	4.49054985128426	5.21682372181593	3.78945245616721	1.06744085083155	411	cluster.tp03
GZMB	4.49732176306312e-29	0.479256152138518	0.58	0.358	1.64606473849873e-24	1838	0.255137082618679	1.96377809290805	2.5264177825854	2.96824556422567	4.20804766496951	2.43475649962537	0.728295006216357	3169	147	0.620572788823129	1.4907886143149	1.99871744827408	2.51307810462344	3.63225025906589	2.0419843718089	0.710209806349686	411	cluster.tp03
GZMH	1.37056399811632e-12	0.305242860117871	0.602	0.433	5.01640128950555e-08	1908	0.368039582332901	2.04614027739258	2.56545721137553	2.97411890543361	4.30109045422178	2.46824950808295	0.67631895283175	3169	178	0.508239072383625	1.89794210856257	2.47362503430731	2.81058130991648	3.82459715540709	2.33671439028094	0.652947757507588	411	cluster.tp03
GZMM	1.28096436820446e-15	0.278363364823792	0.593	0.484	4.68845768406516e-11	1880	0.381138949660622	1.53450159041278	1.92544950968523	2.28132049360371	3.61599092927982	1.88757443394095	0.534547677512167	3169	199	0.449094948320824	1.15033859327255	1.55156609912805	1.89878669131382	2.84381749568593	1.54450964997407	0.47605472737983	411	cluster.tp03
HCST	6.91365723965851e-14	0.251050341687248	0.792	0.672	2.53046768628741e-09	2509	0.218009936919753	1.76130909570463	2.34272372069199	2.80330401906349	3.92978531535938	2.25924747359847	0.702326732247957	3169	276	0.582467737632298	1.44791377262469	2.04107258278185	2.55591514641212	4.27021714206896	2.00037501527015	0.702627481606658	411	cluster.tp03
HIST1H1D	3.29185342748933e-12	-0.293404859059712	0.288	0.47	1.20485127299537e-07	913	0.255137082618679	1.06026934327462	1.298120531224	1.70611990478144	3.16721903776881	1.3912171627123	0.484915858072766	3169	193	0.441733568560957	1.0819605337785	1.40953699762249	1.95661467116005	3.31620230117622	1.52632009441385	0.585887684206479	411	cluster.tp03
HIST1H1E	7.70549899917377e-32	-0.446341665769149	0.417	0.715	2.82028968868759e-27	1321	0.334653640984736	1.05341044999307	1.29483971295302	1.73262737053688	3.38221905908324	1.40528304406815	0.507367168052646	3169	294	0.439170580150377	1.18593941591454	1.63065150405811	2.04299308164165	3.29353548759705	1.62271089754277	0.578940230634168	411	cluster.tp03
HLA-DRB5	5.8307800457433e-18	-0.413767511940386	0.122	0.384	2.13412380454251e-13	386	0.255137082618679	1.06423269577355	1.60156468109652	2.12229014716776	4.05279944898064	1.63878661975101	0.717938490674646	3169	158	0.361105595973609	0.962357643740535	1.49074511695451	2.04974233716016	3.44930517492928	1.5557541069348	0.696080542722965	411	cluster.tp03
IFITM2	6.78314892084367e-24	0.329061216474773	0.792	0.662	2.48270033651799e-19	2511	0.327616714172481	1.60481401437008	2.19014490174816	2.74180462444045	4.10466432186387	2.16231826573993	0.742974691688918	3169	272	0.502538573298011	1.25524849975929	1.72581131754536	2.24824277374356	3.66308850389983	1.75274533047696	0.652165910465125	411	cluster.tp03
IFITM3	5.13315363508803e-18	0.252135911139068	0.228	0.112	1.87878556197857e-13	724	0.35873547600898	1.07711760426072	1.3785496898782	1.87232652100318	3.81031657124287	1.50558141644557	0.615852855856826	3169	46	0.269099173425489	0.770681149939317	0.976149053723339	1.3281156014983	3.41455681328604	1.14783029962225	0.660294910489703	411	cluster.tp03
LTB	2.01704751669893e-08	-0.27841148455038	0.299	0.457	0.000738259561586975	946	0.368039582332901	1.12292378377019	1.86555351223041	2.58967126073185	4.41467377079382	1.90287932767576	0.873811935967066	3169	188	0.28606626202006	1.23438329044014	2.07058301737697	2.56147031127912	4.63855384966055	1.9715165049788	0.827672657145053	411	cluster.tp03
LYZ	3.32005112657081e-05	0.254253931153352	0.302	0.219	1	958	0.252622827752728	1.21614908388705	2.36711140448749	4.78948513546829	5.74856314175556	2.9301427200261	1.70779713688003	3169	90	0.28606626202006	0.999648984881863	1.80485929128467	4.44698830117513	5.13837703611865	2.6536322602437	1.69565011546485	411	cluster.tp03
MT-ATP8	6.18869152558692e-37	-0.50470007045639	0.19	0.574	2.26512298528007e-32	602	0.218009936919753	0.898545392849084	1.12509769072259	1.44677561718616	2.97077821408116	1.18263300552722	0.431943263430552	3169	236	0.334732789394921	0.905716240713217	1.21614931525832	1.6338950779712	2.87325333791181	1.28451646489073	0.463098447248397	411	cluster.tp03
MT-ND4L	4.40927990977345e-53	-0.506167449623653	0.506	0.866	1.61384053977618e-48	1605	0.285154628531327	1.08642906256962	1.41501769759115	1.83645580532502	3.590055355785	1.48492352654698	0.535200420458603	3169	356	0.449094948320824	1.25062122370769	1.70121879894086	2.1436746633187	3.58364047404101	1.71836434719442	0.606018648425578	411	cluster.tp03
MT-ND5	9.63399929986258e-97	-0.363958383822471	0.859	0.995	3.5261400837427e-92	2723	0.285154628531327	1.87368098981707	2.41664995944943	2.92277218715205	4.57391954572149	2.37773523835457	0.746238497074623	3169	409	0.924620958008098	2.54154902266641	2.95120964025381	3.3616485835885	4.3476871695562	2.93058033294772	0.587782981123803	411	cluster.tp03
MTRNR2L12	9.9347311945273e-179	-0.778942389605755	0.646	0.995	3.63621096450894e-174	2046	0.255137082618679	1.19293368619552	1.63288419991137	2.11360385508445	4.70130647075472	1.70179529149859	0.650640749057025	3169	409	0.766740405185958	2.17243990096763	2.59713105076028	3.05930864702771	4.61166128045193	2.61387155325045	0.649538189464005	411	cluster.tp03
MYOM2	1.08467483396673e-116	0.423193704993117	0.189	0.005	3.97001835980163e-112	599	0.254699332025041	1.34155726393669	1.84867671024007	2.27656705594199	3.32912389846286	1.84491320867703	0.616036308674113	3169	2	0.738434714178175	0.738434714178175	1.20004582770715	1.66165694123613	1.66165694123613	1.20004582770715	0.652816697294828	411	cluster.tp03
NKG7	6.71813087513429e-18	0.381526023401995	0.74	0.547	2.4589030816079e-13	2346	0.312037897022905	3.23812136513875	3.86613251063768	4.20333484593051	5.39976688286404	3.51860180977512	1.04435014401991	3169	225	0.307759181770847	2.84305585004981	3.4956310264206	3.99868587501267	4.7444507555921	3.22797985293304	1.05392680569438	411	cluster.tp03
PCM1	5.44994345967949e-16	-0.28522429012215	0.399	0.635	1.99473380567729e-11	1266	0.252622827752728	0.99511294292972	1.22042809593533	1.63056832072081	3.30746490399945	1.32148607449393	0.485365782176137	3169	261	0.338461177390239	0.970428689693086	1.32371470446765	1.62924857899404	3.2613803256436	1.35729467602903	0.501056920996394	411	cluster.tp03
PIM1	5.5839084702133e-14	-0.286280595289051	0.163	0.372	2.04376633918277e-09	517	0.212331400995596	0.939366664544003	1.13711053497319	1.44010301084813	2.97312237002494	1.21441423093356	0.44613651188298	3169	153	0.28606626202006	0.923155297590635	1.17794585618757	1.50275654657841	2.59347982111894	1.23864617631303	0.472991507804292	411	cluster.tp03
PRF1	3.54083203382349e-10	0.2673613393189	0.576	0.421	1.29597993269974e-05	1824	0.285154628531327	1.60959795084468	2.12761894883442	2.64742413785605	4.45286586183813	2.11550462848256	0.704771556035338	3169	173	0.508239072383625	1.39589564447799	1.93087354777896	2.67549969669351	3.72396474545273	2.00153099128332	0.783314449938302	411	cluster.tp03
PTGER4	2.19448378253914e-12	-0.273960863761186	0.244	0.438	8.03203009247152e-08	774	0.285154628531327	0.949642740079801	1.16591153935302	1.49198218364805	2.96917013157215	1.24276905908873	0.460365942412312	3169	180	0.269099173425489	0.920630319326976	1.2224545078717	1.61878585420126	2.76512042763226	1.31550666653335	0.517098300942849	411	cluster.tp03
RALGPS2	2.59332828587431e-10	-0.330279604486785	0.141	0.265	9.49184085912856e-06	446	0.273144472533984	1.11501054201186	1.52536062488539	2.19509408385393	4.06853542616818	1.63637357128902	0.691816619739125	3169	109	0.439170580150377	1.67510131595035	2.10038510246992	2.45138897878499	3.5801222666983	2.06180248703677	0.626952680294409	411	cluster.tp03
RESF1	3.62859024900141e-15	-0.262411714228729	0.514	0.73	1.32810031703701e-10	1629	0.212331400995596	1.05025875096239	1.36449673814952	1.74851866290355	3.40258396428116	1.41980605684695	0.503582913018184	3169	300	0.438798518301338	0.988921638102101	1.41211573750568	1.88646144068308	3.35603531432954	1.47263034187717	0.565030700052591	411	cluster.tp03
RIPOR2	3.17998910376165e-17	-0.256545545702541	0.62	0.798	1.1639078118678e-12	1964	0.283923828890714	1.10491865830203	1.43561300744073	1.82541930105712	4.20154548854795	1.49022048220116	0.511131782097207	3169	328	0.34441723705073	1.23032499293127	1.63947823271752	2.00982828900597	3.32710777354797	1.62636352475045	0.546384198662722	411	cluster.tp03
RNF166	1.45205731181027e-16	0.264032969535581	0.527	0.389	5.31467496695676e-12	1669	0.254699332025041	1.05695024515647	1.36028170483167	1.75146490829274	3.30683131006886	1.42236975913093	0.502962130372207	3169	160	0.34441723705073	0.869742701455558	1.0788456999873	1.35722334120145	2.84763553055944	1.17285168249767	0.440770955941423	411	cluster.tp03
S100A4	8.07691284141883e-22	0.308412865371275	0.872	0.749	2.95623086908771e-17	2764	0.285852200321993	2.61266796235646	3.22674285960764	3.66490830906347	4.79725313746533	3.07509391478354	0.795689670393719	3169	308	0.655629509228104	2.08934830865071	2.74649263184621	3.24784256502934	4.19133865205177	2.63333706898609	0.839058187941121	411	cluster.tp03
S100A6	7.91724064644865e-17	0.255401476342385	0.875	0.776	2.89778924900667e-12	2774	0.501560482110828	2.13194632634068	2.66563288960722	3.18698557795934	4.75489550391407	2.67796201947402	0.801133404214306	3169	319	0.632619081311251	1.73053219355505	2.31892120924812	2.82543680980416	4.56793471350297	2.32117024355984	0.813364569891822	411	cluster.tp03
SH3BGRL3	2.22602583110003e-22	0.268327498730106	0.902	0.813	8.14747714440921e-18	2860	0.453360797466831	2.50713523349701	2.96554255778863	3.3219678142725	4.46565521020609	2.86996560509518	0.626823569248156	3169	334	0.73075989648328	1.86779392490336	2.55467601105902	2.98957825465522	4.34332613344681	2.43746784057112	0.715251332409192	411	cluster.tp03
SMCHD1	1.19389380225589e-19	-0.292412997000595	0.613	0.815	4.36977070563677e-15	1942	0.283923828890714	1.1037047681806	1.45666876632877	1.87491840179868	3.9917783054119	1.53236939240546	0.563758227693438	3169	335	0.462732480522171	1.1864927177615	1.62974317859485	2.06766914019064	3.87402214258864	1.68661370123357	0.652573184771866	411	cluster.tp03
STK17A	5.03369575299566e-14	-0.264076235030348	0.409	0.635	1.84238298255394e-09	1296	0.212331400995596	1.04814942006378	1.28444758524619	1.690706964968	3.36552096697594	1.38010860455694	0.478045885016446	3169	261	0.307759181770847	0.959467439802197	1.35877590764046	1.71559154714238	2.66756327108501	1.38362162445693	0.501332833235097	411	cluster.tp03
TTN	2.17161711858193e-09	-0.276100551459441	0.064	0.185	7.94833581572171e-05	203	0.309583868900564	0.986712753094384	1.32021788515869	1.81680736542361	3.87288665783087	1.43539562669704	0.613735260694921	3169	76	0.28606626202006	1.16693661660074	1.65365399060245	2.23372275452526	3.94664510962624	1.74274664958976	0.75937855013805	411	cluster.tp03
TYROBP	1.83224457294626e-14	0.354473268344808	0.494	0.324	6.70619836144059e-10	1564	0.212331400995596	2.17807811170222	2.65098603039371	3.06027723138871	4.17596393557503	2.56398574685093	0.669933734168451	3169	133	0.482426914677629	2.11296423371848	2.5548917047266	2.81286777189737	3.49101307878672	2.38534358122373	0.626059772335933	411	cluster.tp03
XIST	4.22138053952695e-189	0.61331803111297	0.273	0	1.54506749127226e-184	864	0.379135300929263	1.37051018272277	1.91585790946935	2.40071056091996	4.13936659563822	1.94311587828226	0.743731409209635	3169	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp03
YBX3	4.8572047037037e-08	-0.256005196653286	0.25	0.37	0.00177778549360259	793	0.252622827752728	1.0295679914014	1.3972689272752	1.83027514130867	3.49032187509257	1.46374590586174	0.56538078056443	3169	152	0.338461177390239	1.18777617723747	1.69957273521913	2.18083041548265	3.92791203975176	1.70773370712362	0.729915770796962	411	cluster.tp03
