gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	count_expr.cells_sympt	min.cells_sympt	lower_hinge.cells_sympt	median.cells_sympt	upper_hinge.cells_sympt	max.cells_sympt	mean.cells_sympt	sd.cells_sympt	count_all.cells_sympt	count_expr.cells_asympt	min.cells_asympt	lower_hinge.cells_asympt	median.cells_asympt	upper_hinge.cells_asympt	max.cells_asympt	mean.cells_asympt	sd.cells_asympt	count_all.cells_asympt	cluster
SNHG16	0.00056123450931254	0.259324064537273	0.371	0.216	1	93	0.55624037411779	1.07263680226485	1.4044916781847	1.68522662049341	2.90532370541378	1.42991992960277	0.453668718669968	251	22	0.592482729383103	1.07428430337887	1.2764994770497	1.46148417819056	1.965535648691	1.28949026166762	0.307540884221432	102	cluster.tp01
SNHG3	0.00143379871794575	-0.268829241406628	0.311	0.48	1	78	0.55624037411779	1.00918897778944	1.24373318362169	1.57180616893522	2.63953722435724	1.31330068854544	0.417357881848329	251	49	0.578586050764698	1.09106957724306	1.42409017594872	1.74891078375771	2.61786873595803	1.4499437420133	0.466589498290999	102	cluster.tp01
SPIB	2.73020570098671e-05	0.349743137903046	0.462	0.314	0.999282588618146	116	0.642498766038455	1.15325575383544	1.64539790231199	2.32438407226791	3.63342237855461	1.77129649332847	0.708798498309154	251	32	0.922972439549488	1.08005309033965	1.22017325154228	1.58047042471189	2.36273992165233	1.36139498626117	0.37825982190055	102	cluster.tp01
SYAP1	0.000173883643860498	0.273195117419004	0.303	0.176	1	76	0.687938189493653	1.08244488451233	1.45401709400636	1.94815747922291	2.53057238575865	1.51315909054475	0.488486968453168	251	18	0.545321632509656	0.925447583096672	1.17894787380129	1.38975431192018	1.74591009575815	1.17079986274283	0.333329261014126	102	cluster.tp01
TAGLN2	0.000408887756534539	0.267463965532816	0.677	0.529	1	170	0.55624037411779	1.34971511480258	1.80093660577549	2.1624384612508	3.50821644020538	1.76364960642881	0.545251215198736	251	54	0.743317643418389	1.1206900455795	1.5740302410897	1.87561978493154	2.68215497750234	1.55483288399146	0.48232735534185	102	cluster.tp01
TCF25	7.6777038159204e-05	0.287507667975365	0.717	0.549	1	180	0.55624037411779	1.16451707524011	1.60425238679482	2.04901463282757	3.37765190959656	1.67546249745061	0.609572228797669	251	56	0.578586050764698	1.1171624736282	1.38839957105922	1.79574618715266	2.50231772121364	1.46396730141998	0.460765927878539	102	cluster.tp01
TCL1A	1.60631639269409e-06	-0.363521008905551	0.57	0.784	0.0587927862889965	143	0.737807700503282	1.3644323085824	1.73396996742643	2.20509331367717	3.24757958543442	1.79116871550092	0.576645535254147	251	80	0.545321632509656	1.60521271872985	1.98672078906108	2.43994365701439	3.51689642693579	2.0393059493491	0.602037320735166	102	cluster.tp01
TGFB1	9.18812685301347e-06	0.340818306176202	0.458	0.255	0.336294630947146	115	0.55624037411779	1.02479210830921	1.50425242084253	1.89081905995662	2.86932424410787	1.50658290434048	0.513196819035811	251	26	0.967890867852247	1.11171527229756	1.21631874596763	1.4249289318177	2.06883920025034	1.3127540819687	0.289044117604712	102	cluster.tp01
TLE1	0.00199403386929936	0.259110154885576	0.558	0.402	1	140	0.705315444133838	1.27507543758017	1.71992404117735	2.11389707011123	3.13243844578967	1.71478314677799	0.570151928562009	251	41	0.896221208920988	1.1417344077276	1.49492693042676	1.96272552273033	2.99811039595896	1.57930354578765	0.507454983530787	102	cluster.tp01
TP53INP1	1.11017926701743e-06	0.386938989930075	0.367	0.186	0.040633671352105	92	0.800923141521216	1.23504790588915	1.67586618476784	2.08875020654545	3.44195645829266	1.69753159927282	0.573251701510088	251	19	0.592482729383103	1.0747859012934	1.26103848076862	1.4200115915386	2.01178936986899	1.29153678299104	0.367257497931326	102	cluster.tp01
TPM4	0.000444822611903421	0.265957279794141	0.307	0.157	1	77	0.640794644187906	1.0302627108669	1.40766922070462	1.79649736165045	3.67065214038346	1.45743408144694	0.552474139085113	251	16	0.545321632509656	1.03659730518368	1.32300025141397	1.57001980544342	2.34208604607069	1.29716618767336	0.464520743547609	102	cluster.tp01
TXNIP	3.21975981577746e-07	-0.280460186363836	0.849	0.941	0.0117846429017271	213	0.909741140137114	1.90862732886202	2.51277746662229	3.10625016407429	4.34560485604685	2.50403358161253	0.778629604327188	251	96	1.11171527229756	2.37342419227653	2.9557474690895	3.64846487252957	4.55686222728317	2.97021113805623	0.80603940419133	102	cluster.tp01
USP36	0.000200822888140098	0.267974159894171	0.235	0.088	1	59	0.687938189493653	1.03494337950899	1.29792701888703	1.77001560034068	3.32797129238541	1.49553665781796	0.635292056361161	251	9	0.545321632509656	1.05560451231683	1.29176904082314	1.87561978493154	2.06883920025034	1.38758495286807	0.494691840692465	102	cluster.tp01
VPS37B	0.000641024622620611	0.272786490611232	0.482	0.333	1	121	0.55624037411779	1.06735167034271	1.46544027668659	1.90132525334375	2.88195867041462	1.54369083632098	0.56579125974979	251	34	0.545321632509656	1.03527152460167	1.20797195951671	1.525993697848	2.5242119953515	1.33104875592606	0.451301636579056	102	cluster.tp01
XAF1	1.4638738462883e-07	-0.47558799477162	0.355	0.647	0.0053579246647998	89	0.55624037411779	1.25455155777562	1.52796870963328	1.98234965037421	3.04681103009434	1.63815953473595	0.539649471822983	251	66	0.592482729383103	1.41925982749055	1.92745303062633	2.35364026379433	2.95248687469728	1.85170754910075	0.562402930327867	102	cluster.tp01
XIST	4.54509365018261e-08	0.309382627370925	0.131	0	0.00166354972690334	33	0.687938189493653	1.25009083721803	1.85259490584447	2.16107815742127	3.83315200404645	1.81919707891872	0.74835581442633	251	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp01
ZBTB21	0.000105096716829032	0.260072660501402	0.263	0.108	1	66	0.640794644187906	1.06138077407076	1.28184563380632	1.68522662049341	2.47033571207988	1.38097187489337	0.429251222775113	251	11	0.995005484324552	1.12243731442922	1.30083660875699	1.42561924505537	1.53894083870807	1.28215039433935	0.188301820790081	102	cluster.tp01
ZCCHC7	0.00111087761264518	-0.251146539892444	0.442	0.627	1	111	0.640794644187906	1.05714260843951	1.44491487862476	1.76179869801292	2.41751817371533	1.4308982399091	0.444596257065262	251	64	0.545321632509656	1.17207693412076	1.41035399028121	1.76459442115088	2.3581775795937	1.50333090921914	0.43882973592735	102	cluster.tp01
ZNF141	3.11554504179041e-05	0.270779617815332	0.219	0.078	1	55	0.642498766038455	1.00284740653587	1.30161500675832	1.93317773374776	2.84457979368529	1.47099164278408	0.568867360506371	251	8	0.967890867852247	1.09136283673407	1.13096872155772	1.33231636877872	1.7189655577102	1.22451903496293	0.240540847669298	102	cluster.tp01
ZNF331	2.56780297068549e-06	0.381760578159073	0.685	0.5	0.0939841565300597	172	0.640794644187906	1.35774130446686	2.00797009304383	2.61034657358121	3.67586216546688	2.00040770321201	0.715627016148229	251	51	0.545321632509656	1.23598742839379	1.53293291401704	1.95043553006952	3.1823604209544	1.63917580456303	0.56387489341559	102	cluster.tp01
ASXL1	0.00504317737574274	-0.250817646814098	0.337	0.478	1	62	0.656343064518252	1.10316627457219	1.4868132492947	1.74383018970019	2.8175406504742	1.47889020500731	0.456268091270746	184	55	0.648233012289342	1.20644552020842	1.70963346024874	1.97190371278957	3.31937195306532	1.63681581427502	0.531851274868625	115	cluster.tp02
BTG2	0.000466792216812792	-0.265954112950763	0.603	0.765	1	111	0.852744225369875	1.41483145635444	1.82371106903466	2.16670156508482	3.34154693077053	1.83394974224932	0.560098167475451	184	88	0.717937123980446	1.57700654360566	1.96399626287212	2.50272034346604	3.50821644020538	2.00301339302414	0.637129498215898	115	cluster.tp02
CAMK2D	0.00170163201717708	-0.261176293666073	0.359	0.574	1	66	0.621448848126377	1.23848431451151	1.54524396845801	1.82501912224963	2.78843316655363	1.51686907158527	0.444633147853258	184	66	0.648233012289342	1.06410835100195	1.32542857652779	1.98749471708216	2.64215810729351	1.48198111925749	0.51744513840803	115	cluster.tp02
CD55	4.21343174107816e-08	-0.413113468503062	0.435	0.748	0.00154215815155202	80	0.656343064518252	1.1028973164476	1.53113430431957	1.90615009261338	2.48752319056332	1.54086045467077	0.458024925943679	184	86	0.865453613795794	1.24302751679112	1.63491951197099	2.02081916795289	2.57535063994115	1.63623376517914	0.473285390771009	115	cluster.tp02
CD69	5.87609198540118e-08	-0.312405811084824	0.799	0.93	0.00215070842757669	147	0.907619299026491	1.76711418230498	2.39155582030483	2.79918114163295	4.18634771292275	2.31069359127291	0.673583888424541	184	107	0.740150426373746	2.32624449031014	2.67543975363293	3.25986460204138	4.76221065596476	2.72361948359042	0.73090334845811	115	cluster.tp02
CDCA7L	0.000195158652854099	-0.314328781940452	0.239	0.461	1	44	0.621448848126377	1.03773908955374	1.33165033111972	1.60071134233751	2.31491749448671	1.37546449757764	0.439354094787571	184	53	0.672365072866441	1.05989943094283	1.39145396205873	1.72273374137272	2.78414845368991	1.41562244785585	0.442484422631584	115	cluster.tp02
CDKN1A	0.0013059031182938	-0.269093716814151	0.071	0.226	1	13	0.896392931037076	1.17841274408665	1.32425455517965	2.15498549876768	2.62734402991088	1.57157666621074	0.577928062651936	184	26	0.717937123980446	1.1851503914433	1.47206329390055	1.85851196975552	2.46763105138809	1.4987762264918	0.462088310291381	115	cluster.tp02
CHMP1B	9.36248552987867e-05	-0.33338928445431	0.299	0.539	1	55	0.5130218963437	1.08976989685213	1.4895829964291	1.72156388942335	2.53805331497743	1.43960686616629	0.455042725332186	184	62	0.717937123980446	1.0769573856051	1.38284137400052	1.67669013944327	2.88328508937446	1.48787134802308	0.505185648744691	115	cluster.tp02
DNAJB14	8.22681434191878e-05	-0.344869312057035	0.217	0.452	1	40	0.595315722325952	0.920534565970505	1.26088355613017	1.87809966902092	2.97136368253703	1.4034741277916	0.583919414936725	184	52	0.71127766871561	1.08057832040821	1.38843705506716	1.67336452815408	2.80724388093293	1.45414800307553	0.473003920044793	115	cluster.tp02
EAF2	0.000802214900501679	-0.266032529306204	0.212	0.435	1	39	0.595315722325952	1.0966401706742	1.33860797698146	1.60132265298297	2.20796293555735	1.387596213555	0.38948571797962	184	50	0.648233012289342	1.06986127956826	1.19582507138515	1.44615474904357	2.16824589672146	1.27917408946566	0.360617293959084	115	cluster.tp02
ESCO1	0.000836712858560193	-0.263575020796143	0.147	0.322	1	27	0.5130218963437	0.87166349286907	1.04923284245449	1.6354195450649	1.9174857665439	1.22179684841333	0.427262140813325	184	37	0.672365072866441	1.05292423092078	1.13424157512388	1.54602136135724	2.50541114883216	1.29195624307252	0.421669662203784	115	cluster.tp02
FAM107B	0.00100348284891773	-0.264520734299469	0.418	0.635	1	77	0.86402163372642	1.23570701022405	1.55627230894315	1.9174857665439	3.05281409475744	1.60819402519654	0.488960890916126	184	73	0.71127766871561	1.19389459041107	1.60592717715981	1.9202965268402	2.66881159069705	1.59056415541285	0.44727419596969	115	cluster.tp02
FCMR	0.0010117510010336	-0.254214258888783	0.478	0.696	1	88	0.793221992599529	1.31511922041657	1.5665420999128	1.87367533063146	2.88275428559877	1.60793635889238	0.454501408609318	184	80	0.740150426373746	1.1311843517617	1.48213334319634	1.93263220548186	2.99485869543664	1.59544828481925	0.532145204476173	115	cluster.tp02
FOS	1.24592785189968e-06	-0.42467785363731	0.478	0.739	0.0456022053073804	88	0.784766518137115	1.4950849941328	1.86910475415258	2.31896660973756	3.2038311458553	1.90647765409339	0.624315039645578	184	85	0.858500295260349	1.49278393904348	2.02081916795289	2.55869531334854	3.97186300578416	2.11890683209534	0.75913417080329	115	cluster.tp02
FOSB	0.000178707465627601	-0.38421256537282	0.185	0.4	1	34	0.83087958114025	1.10316627457219	1.60847741571115	2.09027912958187	2.8175406504742	1.67025563518025	0.589778667908473	184	46	0.740150426373746	1.14683966343383	1.74205699398655	2.22784637883748	3.67854509142634	1.76990074060704	0.697731167884512	115	cluster.tp02
HIST1H1D	0.000329638196385887	-0.315665186671683	0.179	0.365	1	33	0.850280369050613	1.102628358323	1.33056744622173	1.59691645074239	2.11552585406241	1.36572500436376	0.354289578767704	184	42	0.71127766871561	1.06860486389411	1.52806841706345	1.89425443734025	2.42218472861262	1.50440225847643	0.473013099181199	115	cluster.tp02
HIST1H1E	1.57759618171794e-05	-0.360070636709371	0.304	0.565	0.577415978470583	56	0.596083222546456	1.03346852324661	1.45002790179294	1.7759980757367	2.90532370541378	1.44718304386592	0.485144140397128	184	65	0.672365072866441	1.14683966343383	1.41117602749663	1.7272826174809	2.65552907799182	1.50171868734875	0.425159371910372	115	cluster.tp02
HLA-DQA2	0.00039990272909664	-0.352452392728792	0.158	0.348	1	29	0.876356359752231	1.34173020814965	1.59613183935357	1.87037568082031	2.69159272906391	1.62721861934315	0.420803069700501	184	40	0.71127766871561	1.2302235403362	1.60979438291218	2.29053314009041	3.19033013767392	1.7369710590298	0.639119507968166	115	cluster.tp02
HLA-DRB5	0.0086719440912704	-0.257969845550079	0.375	0.548	1	69	0.857014536025776	1.70704279903129	2.10548751877344	2.66308409263699	3.28204112676689	2.15619988992032	0.669996384537443	184	63	0.9501288398244	1.75504093514655	2.12650693025845	2.50991347670033	3.21402459669807	2.12236066063936	0.515557094925664	115	cluster.tp02
IER2	0.000688387924611895	-0.271972089458803	0.571	0.739	1	105	0.895963757216004	1.50058699183651	1.75363334940268	2.24508235161575	3.51825638334392	1.89933814055832	0.646604631787752	184	85	0.648233012289342	1.58155171601472	2.06672739154492	2.48177744408343	3.40051405986349	2.05129364565093	0.633356744809696	115	cluster.tp02
IFI44L	4.57291970267136e-06	-0.424846104844803	0.071	0.304	0.167373434037475	13	0.656343064518252	1.04437453242923	1.30307736279335	1.87421768819367	2.21884704134939	1.4505433794185	0.527687485416083	184	35	0.678620501200876	1.14377952385676	1.53657391254048	1.94215552873733	3.07093384118886	1.57716545408782	0.563970341269925	115	cluster.tp02
IGLC2	0.0164792400724039	0.276801483458785	0.56	0.426	1	103	0.857014536025776	2.19006392748991	2.80181694541399	3.8358295925947	5.37662819308707	2.99402019035079	1.09321471629297	184	49	0.740150426373746	1.92444937273313	2.84457979368529	3.80415150288916	4.83144134528969	2.83703015847401	1.10791597571167	115	cluster.tp02
JCHAIN	0.000329283684505677	0.306855759441934	0.304	0.174	1	56	0.852744225369875	1.36451065349248	1.78196491731413	2.05336080338182	2.94265968662812	1.75277796507117	0.5158497216332	184	20	0.672365072866441	1.08606731868427	1.42902163324614	1.59715023040002	1.89585551169125	1.37796987719259	0.328353119320026	115	cluster.tp02
LYZ	2.3048663549141e-05	0.342434658279438	0.304	0.122	0.843604134562111	56	0.621448848126377	1.03190826084687	1.50164979428177	1.90916338261227	4.20009178416926	1.55502359618337	0.653429630820893	184	14	0.757476803704479	1.19775555235922	1.36706408626231	1.44318322591376	1.78039218758404	1.33055031194551	0.28366543099125	115	cluster.tp02
MED30	2.75656618737911e-05	-0.325630376788874	0.179	0.417	1	33	0.5130218963437	0.96325841727761	1.06510399910669	1.51219837482584	2.1976987919272	1.20396833031291	0.411026118384285	184	48	0.672365072866441	1.04023963298907	1.1687211632846	1.45806965163779	2.84457979368529	1.25497780720941	0.354469168636731	115	cluster.tp02
MT-ATP8	9.82620401791091e-08	-0.473901845711231	0.185	0.504	0.00359648893259557	34	0.596083222546456	1.02748992809504	1.46923974720425	1.81247289524377	2.1446012183338	1.44528766201675	0.414909563171809	184	58	0.648233012289342	1.12271395369778	1.42308795209049	1.79551934331524	2.93183297968347	1.50645113122426	0.484641367151443	115	cluster.tp02
MT-ND4L	2.63722013528744e-06	-0.334516423357565	0.587	0.826	0.0965248941716556	108	0.596083222546456	1.43443856518629	1.69017762878562	2.17521713548787	2.891553092942	1.75878698183674	0.524360105652739	184	95	0.672365072866441	1.4677415001652	1.89778139181697	2.27109287985012	3.37817274077154	1.89166272162571	0.612469394871927	115	cluster.tp02
MTRNR2L12	2.27311152933677e-10	-0.266673497868615	0.886	1	8.31981550852551e-06	163	0.877011622855285	1.86848938214565	2.40410012517515	2.90914935885803	3.9083062043016	2.38281721998403	0.696037618406082	184	115	0.977818422136476	2.35483561050937	2.74913130520637	3.11759342716902	4.60899425626615	2.7424665058768	0.659052143277714	115	cluster.tp02
MTRNR2L8	0.000224695789099569	0.353481882377072	0.283	0.2	1	52	0.596083222546456	1.3664590368131	2.21458125246997	3.00064187243535	3.70967760165162	2.1155937757785	0.882104786735824	184	23	0.648233012289342	0.98102685631203	1.13153083734248	1.5728606220065	2.06102417790366	1.25326636534603	0.416715493389979	115	cluster.tp02
MYLIP	0.00286196959176546	-0.255516822085845	0.163	0.313	1	30	0.5130218963437	1.00941060844587	1.31583673509879	1.52444614822839	2.78843316655363	1.35288046321921	0.4672588505313	184	36	0.648233012289342	1.09513548154083	1.45642162933925	1.73530144145908	2.2906131819356	1.46012190030731	0.455123144648771	115	cluster.tp02
PAK2	0.000439622565059783	-0.286778987868132	0.391	0.6	1	72	0.5130218963437	1.08695131716403	1.51952379640037	1.82412791070925	2.78843316655363	1.48440828731851	0.474091921920971	184	69	0.71127766871561	1.19775555235922	1.49977531468034	1.8737509171921	2.61904748346797	1.54751173743464	0.463811768034129	115	cluster.tp02
PDE4B	0.000703727364694036	-0.266896968292351	0.505	0.704	1	93	0.621448848126377	1.21899645000577	1.62760253772604	2.063420415282	3.34365316534829	1.67482483019008	0.583927846134469	184	81	0.672365072866441	1.38021282013001	1.78512374481266	2.03269047312391	3.05089391515557	1.73459480471198	0.527766669467994	115	cluster.tp02
PPP1R15A	7.64727581227626e-05	-0.341977056659629	0.397	0.643	1	73	0.785480132852188	1.33860797698146	1.63753974531612	2.12002890457067	2.891553092942	1.70706912430114	0.521496830781261	184	74	0.678620501200876	1.34865824465361	1.69971194040799	2.17271569192232	3.24560721186644	1.74973380113177	0.576930277829686	115	cluster.tp02
PPP4R3A	0.00200762974107079	-0.259441464981818	0.375	0.583	1	69	0.784766518137115	1.22017324390309	1.48257119155531	2.00843050603665	3.32108547428318	1.57618387266063	0.535515413879041	184	67	0.870989888331866	1.11927070766245	1.48454776975479	1.83776788530632	2.93183297968347	1.55255786163027	0.481582326830946	115	cluster.tp02
PTGER4	0.00311367604311033	-0.250212001425064	0.125	0.278	1	23	0.5130218963437	0.969418445118717	1.21481429632717	1.8031264654676	2.60966224193145	1.37851582153225	0.568311032485353	184	32	0.717937123980446	1.06138838676921	1.29570633818618	1.76540094890868	2.84483403817121	1.41712198939275	0.507923129754285	115	cluster.tp02
RGS2	0.00598921671619821	-0.276434425755311	0.386	0.513	1	71	0.595315722325952	1.30683588063098	1.84627595203225	2.12021804572371	2.95741626052516	1.74818387636072	0.548977257700187	184	59	0.678620501200876	1.33970704548518	2.0556596178288	2.59239760366672	4.51823417120812	2.00418991114441	0.798929841013031	115	cluster.tp02
RPS4Y1	0.00160106433350235	-0.263256860922114	0.462	0.687	1	85	0.866970625985908	1.63520791060614	1.94122766049429	2.29407948325888	3.1912081048221	1.97451976265458	0.494098590934419	184	79	0.740150426373746	1.42976152301531	1.86229205662466	2.37600761593079	3.10705343997033	1.88501678578366	0.548195425037242	115	cluster.tp02
S100A4	0.00057007247467099	0.287594803129615	0.386	0.261	1	71	0.83087958114025	1.20676972560428	1.54951779017405	2.02445698379651	3.09561182107996	1.62777634836552	0.530463960721476	184	30	0.648233012289342	0.964462275547521	1.19792304157152	1.64593411378993	2.17271569192232	1.27978088425489	0.396899760647265	115	cluster.tp02
S100A8	0.000917623680172644	0.279904504298249	0.234	0.096	1	43	0.596083222546456	1.19653912289627	1.60783982979275	1.9983248957535	3.95018867977087	1.69742419951207	0.691047876714097	184	11	0.951980904669564	1.29240964022389	1.49977531468034	1.88599274677946	2.20796293555735	1.57204775366723	0.397719827474304	115	cluster.tp02
SHOC2	0.00294084573494663	-0.252409901600294	0.272	0.452	1	50	0.5130218963437	0.971856142896383	1.18856894948401	1.79803695374719	2.3636117977186	1.38834315813896	0.50323730685474	184	52	0.678620501200876	1.07201649677324	1.36309592576407	1.67651344413834	2.84457979368529	1.4166984833172	0.467344001364097	115	cluster.tp02
SKP1	0.000158272249772479	-0.281468941253193	0.44	0.678	1	81	0.621448848126377	1.02748992809504	1.49038171451844	1.82371106903466	3.13822436419072	1.47155936935077	0.491529598583393	184	78	0.71127766871561	1.13424157512388	1.4283557773448	1.76137563002303	2.40199625366665	1.47848104909285	0.389173130505125	115	cluster.tp02
SLC2A3	0.00226940141316677	-0.272173218767598	0.245	0.426	1	45	0.595315722325952	1.08818865556455	1.49038171451844	1.77508109139388	2.51632773563111	1.46806583045208	0.470607406605185	184	49	0.678620501200876	1.06986127956826	1.43071153968444	1.86891402727756	2.83623022199256	1.50487792586614	0.525383116088974	115	cluster.tp02
STK17B	1.41044946434162e-07	-0.394297400784416	0.505	0.774	0.00516238608443676	93	0.621448848126377	1.32182917796042	1.64323655240376	1.93114242565678	2.95741626052516	1.66464984199749	0.450804649992448	184	89	0.757476803704479	1.48692787133448	1.83274108133851	2.22784637883748	3.2990523028583	1.83498624919506	0.528243128221984	115	cluster.tp02
TASOR	0.00149169274699854	-0.256402212652057	0.141	0.313	1	26	0.596083222546456	1.0004093456371	1.13509064506235	1.73493054468269	2.26468878284595	1.3037391817113	0.441354612555251	184	36	0.678620501200876	0.974701903404853	1.17297760772125	1.60081510090538	2.2906131819356	1.32426025093916	0.443815920006414	115	cluster.tp02
TCEA1	0.0015429681252911	-0.252751009528841	0.397	0.609	1	73	0.784766518137115	1.102628358323	1.4895829964291	1.71111819494611	2.71850347605744	1.48120312679078	0.436488085143555	184	70	0.672365072866441	1.08831924450702	1.41792408209217	1.77854923749125	2.70288547717061	1.46485326816775	0.485650710236595	115	cluster.tp02
TGFBR2	0.000709735362759648	-0.277401552663778	0.261	0.452	1	48	0.5130218963437	0.916574971644172	1.2509438139882	1.60601006430591	2.93351608337319	1.30402955288221	0.475983467320458	184	52	0.71127766871561	1.07452869330309	1.39388274769532	1.63372018586655	2.46802631430948	1.38069325653158	0.388451159167542	115	cluster.tp02
TMEM123	0.00090279315272937	-0.256491449526034	0.554	0.757	1	102	0.850280369050613	1.36362966762804	1.6657929632937	2.02309335995783	3.46148304504618	1.73262321521518	0.524353921611908	184	87	0.71127766871561	1.35430847787458	1.67669013944327	2.129875838008	3.81562164435638	1.77380996284918	0.666909391690866	115	cluster.tp02
TSPAN13	0.0011908080701088	-0.266287920078669	0.223	0.435	1	41	0.5130218963437	1.02748992809504	1.38032419413339	1.71111819494611	2.3636117977186	1.3834507658874	0.492470405983541	184	50	0.648233012289342	0.997591437076539	1.23584761138968	1.58942227239966	2.38347541227006	1.31897440692313	0.42338386991535	115	cluster.tp02
WBP11	1.7308785792905e-05	-0.356357611368403	0.277	0.548	0.633518868806114	51	0.595315722325952	1.041763058969	1.45528175644049	1.68888674028831	2.21738727657938	1.39009111985709	0.413986741005453	184	63	0.757476803704479	1.06200389097239	1.29560997417724	1.57368546771928	2.64539472268028	1.4118403072024	0.479219097265252	115	cluster.tp02
XIST	6.77076494804712e-12	0.589779600868873	0.261	0	2.47816767863473e-07	48	0.621448848126377	1.27413260092988	2.01379905912368	2.41753852400331	3.34365316534829	1.93589777120716	0.750237738281137	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	cluster.tp02
ZNF331	0.000141311892700807	-0.328483143255169	0.397	0.652	1	73	0.596083222546456	1.24005272818704	1.61651531048164	2.15498549876768	3.12252984021938	1.69195080817994	0.58669870633492	184	75	0.678620501200876	1.19478518128854	1.61845859216003	2.05007232287207	3.17391039812525	1.68450839049752	0.605626315934151	115	cluster.tp02
ABCA1	8.26667454578772e-05	0.272988658632217	0.21	0.062	1	37	0.501560482110828	0.929604560537389	1.16427952470479	1.78265118401869	2.42218472861262	1.31840599966234	0.478762071747941	176	3	0.651865521586641	0.842109259826775	1.03235299806691	1.04172912940027	1.05110526073364	0.911774593462397	0.225283057665835	48	cluster.tp03
AC060780.1	0.00956959351052505	-0.321455060034174	0.011	0.188	1	2	0.905244822445678	0.905244822445678	1.2149157515439	1.52458668064213	1.52458668064213	1.2149157515439	0.437940827803389	176	9	0.651865521586641	0.738777191288298	1.29407049133214	1.71609036884236	2.99449811570996	1.42315670549312	0.773927181405644	48	cluster.tp03
AIDA	0.0130779559914122	-0.269490078437746	0.244	0.479	1	43	0.501560482110828	0.93142076709731	1.20556181246512	1.55718023767569	2.10248516127316	1.23625650947921	0.377770434185767	176	23	0.646627164925052	0.853366188060895	1.04318248372878	1.40252003039789	2.02176592771207	1.18842810108918	0.416359450298387	48	cluster.tp03
AKAP8	0.000679567577467915	-0.391695237256654	0.068	0.354	1	12	0.787433305890953	0.977882166679542	1.24888988582621	1.66991436450714	1.921954887492	1.31670520304259	0.389946406823004	176	17	0.761348533431524	0.9206023180086	1.15810150344773	1.47096956626873	1.99240137735663	1.21330851711046	0.386636795307758	48	cluster.tp03
AL139020.1	0.00989726408956025	-0.302178723834009	0.045	0.208	1	8	0.733899848587053	0.856635897646843	0.973350600325192	1.40972449286663	1.85988428510494	1.13415076442117	0.416090630940532	176	10	0.876438210702155	1.03235299806691	1.3530794766825	1.65546109680231	2.39426682179279	1.42353273199647	0.473511757252661	48	cluster.tp03
ANKRD44-IT1	0.0172107089928065	-0.269072321995035	0.114	0.292	1	20	0.667335264740566	0.812717790522912	1.07539711390249	1.38700804204961	2.06642617356777	1.14088972366843	0.400782709817748	176	14	0.632619081311251	0.805962496114394	1.22618210142492	1.55215251752511	2.15094959722266	1.23860937583854	0.478447566194228	48	cluster.tp03
APC	0.00377761557209654	-0.317369788442761	0.131	0.396	1	23	0.558567805206078	0.861104341834185	1.02473330981504	1.34504636652948	2.4557610990314	1.20806444824753	0.490748825141428	176	19	0.632619081311251	0.775791815463307	0.957781845667085	1.4530626358006	1.95206388221932	1.11858772340894	0.428320337616995	48	cluster.tp03
ARGLU1	0.000262037418531061	-0.2684605254826	0.727	0.917	1	128	0.667335264740566	1.37076878319073	1.60196097530231	2.06156299521197	3.04119520124849	1.66838879549063	0.510900062022694	176	44	0.879890694791891	1.52052807361109	1.79897033741011	2.13068027489318	3.43012420714973	1.8175165913303	0.49115405295595	48	cluster.tp03
ARHGAP15	0.00847705433586397	-0.307662192715558	0.182	0.438	1	32	0.501560482110828	0.943326641190878	1.34049892146313	1.740454723879	2.6852046975842	1.39597863102905	0.531417998981007	176	21	0.632619081311251	0.924620958008098	1.18855152688287	1.47589687702648	2.39426682179279	1.26136346966323	0.449375686466797	48	cluster.tp03
ATL2	0.00542430810565368	-0.275425795069527	0.159	0.438	1	28	0.775359076718783	0.947651244922017	1.14402174730105	1.47230365915916	2.65702427240858	1.26102939682482	0.412041726719245	176	21	0.688480075122052	0.805962496114394	0.924620958008098	1.1956607434109	1.62924857899404	1.03581688140346	0.290873536224713	48	cluster.tp03
ATP11B	0.0155571095792117	-0.255022098901979	0.097	0.271	1	17	0.558567805206078	0.842752398015529	0.979684861962893	1.14727961026015	1.87421768819367	1.03594682939127	0.294093187535571	176	13	0.646627164925052	0.876438210702155	1.01610895224401	1.39168094538452	2.15094959722266	1.15482336334669	0.450020374766765	48	cluster.tp03
ATP2C1	0.00908112711175826	-0.277140535674787	0.04	0.229	1	7	0.833372874010891	0.986120816368831	1.13153083734248	1.53704725054253	2.01010809137879	1.28876399093641	0.434777694291842	176	11	0.786260178832936	0.906331356070007	1.03609193168678	1.27814384594344	2.39426682179279	1.19521855221742	0.472421727056451	48	cluster.tp03
ATR	0.00246617725438742	-0.381585512033965	0.159	0.417	1	28	0.778086323264367	0.9114860081218	1.0113730563174	1.2692869966541	2.80286733634645	1.18374077806099	0.48370054677062	176	20	0.646627164925052	0.93535856932883	1.17284013019723	1.56859383107805	3.04072087450608	1.3154738511648	0.564748709968838	48	cluster.tp03
